entry_date,exit_date,side,entry_price,exit_price,pnl_pct,hold_candles
2023-06-26 00:00:00,2023-06-26 04:00:00,SHORT,1879.5,1891.5,-0.007184676775738229,1
2023-07-01 16:00:00,2023-07-02 04:00:00,SHORT,1922.24,1914.15,0.003408631596470742,3
2023-07-09 20:00:00,2023-07-10 08:00:00,LONG,1861.81,1863.29,-5.074631675617723e-06,3
2023-07-25 12:00:00,2023-07-25 16:00:00,LONG,1856.88,1856.37,-0.0010746542587567417,1
2023-08-04 08:00:00,2023-08-04 16:00:00,LONG,1833.77,1830.52,-0.00257230514186621,2
2023-08-04 20:00:00,2023-08-05 00:00:00,LONG,1829.4,1831.79,0.0005064392697058448,1
2023-08-08 12:00:00,2023-08-10 04:00:00,LONG,1842.48,1850.42,0.0035094090573575044,1
2023-08-10 16:00:00,2023-08-10 20:00:00,SHORT,1849.0,1851.42,-0.0021088155759870593,1
2023-08-13 20:00:00,2023-08-14 00:00:00,SHORT,1840.09,1845.98,-0.004000930389274493,1
2023-08-15 20:00:00,2023-08-18 00:00:00,LONG,1828.28,1676.39,-0.08387808431968838,2
2023-08-25 08:00:00,2023-08-25 20:00:00,LONG,1653.51,1653.24,-0.0009632890033927717,3
2023-08-28 12:00:00,2023-08-28 16:00:00,LONG,1647.99,1645.82,-0.0021167555628371975,1
2023-08-31 00:00:00,2023-08-31 16:00:00,SHORT,1698.53,1656.25,0.024092112591476145,4
2023-09-14 00:00:00,2023-09-14 04:00:00,LONG,1619.37,1620.67,2.7813285414586726e-06,1
2023-09-18 16:00:00,2023-09-18 20:00:00,SHORT,1640.06,1635.63,0.0019011206907063381,1
2023-09-19 16:00:00,2023-09-19 20:00:00,SHORT,1643.39,1642.49,-0.0002523515416303551,1
2023-09-27 04:00:00,2023-09-29 08:00:00,LONG,1591.71,1668.28,0.047305496604280885,2
2023-10-04 20:00:00,2023-10-07 16:00:00,SHORT,1645.75,1630.05,0.00873972353030536,17
2023-10-08 12:00:00,2023-10-08 16:00:00,SHORT,1630.63,1634.86,-0.0033940894010289217,1
2023-10-09 12:00:00,2023-10-11 04:00:00,SHORT,1585.64,1556.16,0.017791861961100892,10
2023-10-11 08:00:00,2023-10-11 16:00:00,SHORT,1572.04,1562.43,0.0053130760031550725,2
2023-10-11 20:00:00,2023-10-15 08:00:00,SHORT,1566.07,1554.75,0.006428284814854979,21
2023-10-15 08:00:00,2023-10-15 12:00:00,LONG,1554.75,1553.13,-0.0018419681620838661,1
2023-10-15 12:00:00,2023-10-15 16:00:00,SHORT,1553.13,1559.76,-0.005068799134650597,1
2023-10-15 16:00:00,2023-10-15 20:00:00,LONG,1559.76,1557.25,-0.0024092219315792114,1
2023-10-16 08:00:00,2023-10-16 16:00:00,SHORT,1582.0,1589.17,-0.005332237673830641,2
2023-10-17 08:00:00,2023-10-17 20:00:00,SHORT,1583.59,1563.99,0.011576941001142916,3
2023-10-18 00:00:00,2023-10-18 20:00:00,SHORT,1567.41,1562.65,0.002236856980624081,5
2023-10-19 12:00:00,2023-10-19 16:00:00,SHORT,1560.34,1567.26,-0.005234930848404882,1
2023-10-20 12:00:00,2023-10-23 04:00:00,SHORT,1604.81,1675.52,-0.04486129074469877,16
2023-10-28 16:00:00,2023-10-29 04:00:00,SHORT,1777.7,1783.47,-0.0040457670023063405,3
2023-11-04 00:00:00,2023-11-04 04:00:00,SHORT,1834.72,1833.77,-0.00028220981948196705,1
2023-11-05 00:00:00,2023-11-05 04:00:00,SHORT,1889.85,1885.81,0.0013377357991374785,1
2023-11-06 16:00:00,2023-11-07 04:00:00,SHORT,1902.62,1892.59,0.004471678001913137,3
2023-11-12 20:00:00,2023-11-13 04:00:00,SHORT,2046.08,2049.36,-0.002403065373788024,2
2023-11-13 12:00:00,2023-11-13 16:00:00,SHORT,2106.67,2101.3,0.0017490465996097587,1
2023-11-29 16:00:00,2023-11-29 20:00:00,LONG,2038.47,2028.41,-0.005735073854410389,1
2023-12-09 04:00:00,2023-12-10 16:00:00,LONG,2385.4,2357.12,-0.012655454011905844,9
2023-12-10 16:00:00,2023-12-11 04:00:00,SHORT,2357.12,2237.15,0.05009685718164531,3
2023-12-13 00:00:00,2023-12-13 04:00:00,LONG,2167.28,2174.44,0.002503680188992587,1
2023-12-13 12:00:00,2023-12-13 20:00:00,LONG,2218.78,2261.44,0.018426782285760578,2
2023-12-14 00:00:00,2023-12-14 16:00:00,LONG,2252.34,2293.19,0.017336693394425312,4
2023-12-16 04:00:00,2023-12-19 20:00:00,LONG,2242.54,2179.02,-0.029125024302799497,22
2023-12-20 00:00:00,2023-12-20 20:00:00,LONG,2187.48,2203.95,0.006729211695649697,5
2023-12-22 04:00:00,2023-12-22 12:00:00,LONG,2275.27,2321.74,0.01962394968509223,2
