entry_date,exit_date,side,entry_price,exit_price,pnl_pct,hold_candles
2024-07-26 00:00:00,2024-07-26 04:00:00,LONG,67014.0,66873.8,-0.00289210015817586,1
2024-07-26 08:00:00,2024-07-28 16:00:00,LONG,67293.9,68090.0,0.011030195604653703,14
2024-07-29 04:00:00,2024-07-29 20:00:00,LONG,69510.6,66750.0,-0.04051480608712924,4
2024-07-30 04:00:00,2024-08-01 00:00:00,LONG,66914.0,63912.8,-0.04565160056191525,11
2024-08-15 16:00:00,2024-08-15 20:00:00,LONG,57002.4,57511.0,0.008122431336224414,1
2024-08-17 04:00:00,2024-08-17 12:00:00,LONG,59222.0,59357.6,0.0014896896423626108,2
2024-08-20 08:00:00,2024-08-20 12:00:00,SHORT,60494.9,58783.7,0.027486682017823064,1
2024-08-21 20:00:00,2024-08-22 00:00:00,SHORT,61120.0,60514.9,0.00910019633507851,1
2024-08-23 20:00:00,2024-08-24 00:00:00,SHORT,64019.9,63800.1,0.002633307455962957,1
2024-08-25 16:00:00,2024-08-28 16:00:00,SHORT,64152.2,58871.1,0.08152141688048109,18
2024-08-29 04:00:00,2024-08-29 20:00:00,SHORT,59548.9,59323.2,0.0029901623707575516,4
2024-08-30 00:00:00,2024-09-05 04:00:00,SHORT,59001.0,57127.0,0.030962173522482674,37
2024-09-05 04:00:00,2024-09-05 08:00:00,LONG,57127.0,56666.1,-0.008867988866910594,1
2024-09-05 08:00:00,2024-09-06 16:00:00,SHORT,56666.1,53515.3,0.054802908970266094,8
2024-09-07 08:00:00,2024-09-09 12:00:00,SHORT,54298.9,55360.3,-0.020347357312947432,13
2024-09-09 12:00:00,2024-09-09 20:00:00,LONG,55360.3,57010.0,0.02899933273482978,2
2024-09-09 20:00:00,2024-09-11 20:00:00,SHORT,57010.0,57306.0,-0.005992071566391861,12
2024-09-14 00:00:00,2024-09-15 00:00:00,SHORT,60290.5,60130.2,0.0018587936739619493,6
2024-09-16 08:00:00,2024-09-19 16:00:00,SHORT,58630.0,63229.4,-0.07924789356984481,20
2024-09-22 12:00:00,2024-09-23 00:00:00,SHORT,62624.2,64320.1,-0.027880585460572774,3
2024-10-04 04:00:00,2024-10-04 16:00:00,SHORT,61403.9,62337.0,-0.015996103179114006,3
2024-10-24 08:00:00,2024-10-25 08:00:00,LONG,67276.3,68081.6,0.01117003996949896,6
2024-10-25 08:00:00,2024-10-25 16:00:00,SHORT,68081.6,66825.8,0.017645512443890902,2
2024-10-28 12:00:00,2024-11-02 12:00:00,LONG,68459.1,69394.0,0.012856329107452392,30
2024-11-02 12:00:00,2024-11-03 00:00:00,SHORT,69394.0,68367.5,0.013992345159523878,3
2024-11-03 12:00:00,2024-11-06 04:00:00,LONG,68076.0,73435.9,0.07793406193078316,16
2024-11-07 20:00:00,2024-11-08 00:00:00,LONG,75859.4,75900.4,-0.0002595264397029241,1
2024-11-08 04:00:00,2024-11-11 00:00:00,LONG,76171.0,81662.4,0.0712930537868742,17
2024-11-16 20:00:00,2024-11-17 08:00:00,SHORT,90643.3,90743.4,-0.0019043287258958055,3
2024-11-20 16:00:00,2024-11-21 20:00:00,LONG,93999.9,98366.8,0.04565643240046009,7
2024-11-22 04:00:00,2024-11-24 04:00:00,LONG,99252.6,98490.1,-0.008482418395084864,12
2024-11-24 08:00:00,2024-11-24 12:00:00,SHORT,97337.6,95986.4,0.01308158327306212,1
2024-11-27 12:00:00,2024-11-27 16:00:00,LONG,95610.5,96670.0,0.010281418881817373,1
2024-11-28 00:00:00,2024-11-28 04:00:00,LONG,95523.1,95371.6,-0.002386003804315396,1
2024-11-28 08:00:00,2024-11-28 12:00:00,LONG,95509.9,95067.3,-0.0054340745828442005,1
2024-11-29 08:00:00,2024-12-01 08:00:00,LONG,97302.2,97163.7,-0.0022234004986526512,12
2024-12-04 00:00:00,2024-12-04 12:00:00,LONG,95852.0,95813.0,-0.0012068772691232318,3
2024-12-04 20:00:00,2024-12-05 00:00:00,LONG,98669.8,103084.8,0.04394520065916825,1
2024-12-05 00:00:00,2024-12-05 04:00:00,SHORT,103084.8,102292.1,0.006889785496988858,1
2024-12-07 20:00:00,2024-12-08 04:00:00,SHORT,99899.2,99741.5,0.0007785912199496802,2
2024-12-11 08:00:00,2024-12-11 12:00:00,LONG,98289.7,100352.7,0.02018897442967066,1
2024-12-12 00:00:00,2024-12-12 12:00:00,LONG,101000.0,101775.1,0.006874257425742631,3
2024-12-12 16:00:00,2024-12-12 20:00:00,LONG,99455.1,99982.4,0.004501889998602267,1
2024-12-14 08:00:00,2024-12-14 20:00:00,LONG,101562.7,101381.0,-0.0025890426308083293,3
2024-12-15 12:00:00,2024-12-19 04:00:00,LONG,102668.5,101615.2,-0.01105923238383733,22
2024-12-19 08:00:00,2024-12-19 16:00:00,LONG,102419.9,97172.1,-0.05203808947284648,2
2024-12-22 04:00:00,2024-12-23 16:00:00,LONG,96192.1,92997.7,-0.03400854831113999,9
2024-12-24 08:00:00,2024-12-24 16:00:00,LONG,94369.0,97558.5,0.0329981752482277,2
2024-12-25 00:00:00,2024-12-28 04:00:00,LONG,98000.0,94334.7,-0.0382010204081633,19
2024-12-30 08:00:00,2025-01-01 12:00:00,LONG,93900.1,94409.9,0.004629174196832467,13
2025-01-02 08:00:00,2025-01-09 20:00:00,LONG,96715.4,92505.9,-0.04432460931764745,45
2025-01-10 00:00:00,2025-01-12 08:00:00,LONG,93654.9,94209.0,0.005116401597780851,14
2025-01-13 12:00:00,2025-01-13 16:00:00,LONG,92093.6,92274.8,0.0011675634354612816,1
2025-01-13 20:00:00,2025-01-14 00:00:00,LONG,94485.3,94821.2,0.0027550503623314333,1
2025-01-14 12:00:00,2025-01-14 16:00:00,SHORT,96416.7,96496.5,-0.0016276574493837989,1
2025-01-15 20:00:00,2025-01-20 00:00:00,LONG,100460.0,101874.5,0.01328023093768664,25
2025-01-22 12:00:00,2025-01-23 00:00:00,SHORT,104138.0,102417.0,0.01572614799592848,3
2025-01-27 04:00:00,2025-01-28 04:00:00,LONG,98996.3,102753.8,0.03715596401077616,6
2025-01-30 20:00:00,2025-01-31 20:00:00,LONG,104676.9,102379.7,-0.022745625061498735,6
2025-02-02 00:00:00,2025-02-03 04:00:00,LONG,99160.8,95271.1,-0.04002618615420607,7
2025-02-05 12:00:00,2025-02-06 04:00:00,LONG,98063.3,98164.9,0.0002360654801540563,4
2025-02-11 08:00:00,2025-02-11 12:00:00,SHORT,98100.0,96963.3,0.010787155963302722,1
2025-02-11 20:00:00,2025-02-12 00:00:00,LONG,95731.4,95251.4,-0.005814028834844159,1
2025-02-12 04:00:00,2025-02-14 08:00:00,LONG,96025.8,96844.6,0.007726875068991905,13
2025-02-18 20:00:00,2025-02-19 00:00:00,LONG,95622.0,95672.1,-0.00027606199410171487,1
2025-03-02 00:00:00,2025-03-02 12:00:00,LONG,85811.9,87390.1,0.0175913886069416,3
2025-03-13 00:00:00,2025-03-13 04:00:00,LONG,83537.1,83118.5,-0.005810947231828802,1
2025-03-18 16:00:00,2025-03-18 20:00:00,LONG,82273.4,82666.1,0.0039731101425249426,1
2025-03-19 16:00:00,2025-03-20 00:00:00,SHORT,85382.5,85849.5,-0.00626950487512078,2
2025-03-24 00:00:00,2025-03-24 04:00:00,SHORT,86502.6,86827.6,-0.004557112502976789,1
2025-03-27 08:00:00,2025-03-27 16:00:00,SHORT,86900.7,87025.8,-0.0022395741346157836,2
2025-04-01 16:00:00,2025-04-04 20:00:00,SHORT,84911.7,83861.3,0.011570497823032565,19
2025-04-06 20:00:00,2025-04-07 00:00:00,LONG,78390.0,77669.6,-0.00998994769741031,1
2025-04-07 00:00:00,2025-04-07 12:00:00,SHORT,77669.6,78444.6,-0.010778163914839267,3
2025-04-10 12:00:00,2025-04-10 16:00:00,SHORT,78731.7,79611.1,-0.011969579724558326,1
2025-04-11 00:00:00,2025-04-11 04:00:00,LONG,80796.9,81213.6,0.004357376087449044,1
2025-04-12 00:00:00,2025-04-17 04:00:00,SHORT,82940.3,84629.0,-0.021160427922252475,31
2025-04-17 08:00:00,2025-04-17 16:00:00,SHORT,84531.8,84797.5,-0.003943195815066012,2
2025-04-17 20:00:00,2025-04-18 08:00:00,SHORT,84915.0,84629.4,0.002563363363363432,3
2025-04-20 20:00:00,2025-04-21 00:00:00,SHORT,85138.8,87166.6,-0.024617577884583793,1
2025-04-21 04:00:00,2025-04-23 00:00:00,SHORT,87400.6,93126.0,-0.06630755944467193,11
2025-04-28 16:00:00,2025-04-29 04:00:00,SHORT,94740.9,94878.0,-0.002247104682349501,3
2025-05-14 12:00:00,2025-05-15 00:00:00,SHORT,103461.4,102706.1,0.006500307167697212,3
2025-05-18 16:00:00,2025-05-18 20:00:00,SHORT,103834.0,106407.6,-0.025585715661536737,1
2025-05-25 04:00:00,2025-05-27 00:00:00,LONG,107637.1,108844.9,0.010421038099316948,11
2025-05-27 00:00:00,2025-05-27 12:00:00,SHORT,108844.9,110091.3,-0.01225115664583282,3
2025-05-28 16:00:00,2025-06-02 08:00:00,LONG,106894.1,104000.0,-0.027874459675510672,28
2025-06-03 20:00:00,2025-06-04 16:00:00,LONG,105330.1,104870.4,-0.005164374476052065,5
2025-06-05 20:00:00,2025-06-06 04:00:00,LONG,101458.6,103096.8,0.015346487335721143,2
2025-06-09 12:00:00,2025-06-09 20:00:00,SHORT,107564.3,110227.9,-0.0255628627713841,2
2025-06-09 20:00:00,2025-06-15 16:00:00,LONG,110227.9,105252.0,-0.04594192867685944,35
2025-06-16 20:00:00,2025-06-17 12:00:00,LONG,106750.1,104199.2,-0.024695996350354785,4
2025-06-17 20:00:00,2025-06-22 20:00:00,LONG,104508.0,100904.7,-0.0352787001952004,30
2025-06-25 20:00:00,2025-06-27 16:00:00,LONG,107280.0,106748.1,-0.0057580536912751135,11
2025-06-30 00:00:00,2025-06-30 16:00:00,LONG,108466.7,107689.6,-0.007964410828392412,4
2025-07-01 12:00:00,2025-07-05 08:00:00,LONG,105908.3,108059.1,0.01950813448993141,23
2025-07-06 16:00:00,2025-07-06 20:00:00,SHORT,108493.8,109145.8,-0.00680955999328994,1
2025-07-07 00:00:00,2025-07-08 12:00:00,LONG,109348.9,108217.0,-0.011151270108798482,9
2025-07-09 20:00:00,2025-07-10 00:00:00,SHORT,111199.9,111028.2,0.0007440661367500969,1
2025-07-10 00:00:00,2025-07-11 00:00:00,LONG,111028.2,116839.5,0.05154075667262914,6
2025-07-11 20:00:00,2025-07-15 04:00:00,LONG,117500.0,116777.1,-0.006952340425531865,20
2025-07-15 12:00:00,2025-07-15 16:00:00,LONG,116393.0,116428.9,-0.0004915622073492893,1
2025-07-16 08:00:00,2025-07-17 00:00:00,SHORT,118755.1,118090.9,0.004793022952277516,4
2025-07-17 00:00:00,2025-07-17 04:00:00,LONG,118090.9,118293.9,0.0009190147589695734,1
2025-07-18 12:00:00,2025-07-18 16:00:00,LONG,117830.0,117361.6,-0.00477521853517775,1
2025-07-21 08:00:00,2025-07-21 12:00:00,SHORT,118045.0,118304.1,-0.0029949256639417664,1
2025-07-23 00:00:00,2025-07-23 04:00:00,SHORT,118620.8,118327.0,0.0016768000215813999,1
2025-07-25 04:00:00,2025-07-26 04:00:00,LONG,115288.8,117288.1,0.01654166718709886,6
2025-07-28 08:00:00,2025-07-28 16:00:00,LONG,118813.3,118050.0,-0.0072243649490419245,2
2025-07-30 20:00:00,2025-07-31 00:00:00,LONG,117771.0,118429.0,0.004787113975426888,1
2025-07-31 20:00:00,2025-08-01 20:00:00,LONG,115697.3,113244.8,-0.021997556036311997,6
2025-08-02 00:00:00,2025-08-06 08:00:00,LONG,113859.9,114188.0,0.002081611524338295,26
2025-08-07 16:00:00,2025-08-09 04:00:00,LONG,117407.6,116703.2,-0.00679961160946999,9
2025-08-09 12:00:00,2025-08-12 16:00:00,LONG,116835.6,119600.3,0.02286316430950838,19
2025-08-14 00:00:00,2025-08-14 16:00:00,LONG,123405.2,117889.5,-0.0454958475007536,4
2025-08-15 08:00:00,2025-08-22 16:00:00,LONG,118950.0,116625.5,-0.020341824295922656,44
2025-08-23 00:00:00,2025-08-23 04:00:00,LONG,115522.5,115769.9,0.0013415741522213786,1
2025-08-23 08:00:00,2025-08-24 00:00:00,LONG,115266.7,115006.5,-0.0030573735519451592,4
2025-08-25 00:00:00,2025-08-25 08:00:00,LONG,112867.7,111183.7,-0.015720123294795586,2
2025-08-25 12:00:00,2025-08-25 16:00:00,LONG,112142.2,110650.4,-0.014102753111674311,1
2025-08-27 04:00:00,2025-08-27 12:00:00,LONG,110688.0,111965.1,0.0107378360797919,2
2025-09-01 16:00:00,2025-09-01 20:00:00,LONG,109178.7,109187.9,-0.000715734479344441,1
2025-09-05 08:00:00,2025-09-05 12:00:00,SHORT,112299.6,110674.1,0.013674673106582748,1
2025-09-09 08:00:00,2025-09-09 12:00:00,SHORT,112397.4,110830.1,0.013144272732287299,1
2025-09-10 16:00:00,2025-09-10 20:00:00,SHORT,113525.2,113896.8,-0.004073282055437963,1
2025-09-12 20:00:00,2025-09-15 04:00:00,LONG,115978.4,115769.5,-0.002601197464355382,14
2025-09-15 04:00:00,2025-09-15 12:00:00,SHORT,115769.5,114788.4,0.007674598231831404,2
2025-09-19 20:00:00,2025-09-20 00:00:00,LONG,115569.5,115394.2,-0.002316836189479083,1
2025-09-20 04:00:00,2025-09-20 20:00:00,LONG,115909.8,115624.9,-0.003257945747469228,4
2025-09-21 04:00:00,2025-09-23 08:00:00,LONG,115772.9,112938.6,-0.025281549654539087,13
2025-10-02 00:00:00,2025-10-07 16:00:00,LONG,118697.0,121593.6,0.023603312636376706,34
2025-10-08 04:00:00,2025-10-08 20:00:00,LONG,121550.4,123237.5,0.013079839144914422,4
2025-10-09 00:00:00,2025-10-09 04:00:00,LONG,121988.4,121847.9,-0.0019517488548091459,1
2025-10-09 08:00:00,2025-10-09 16:00:00,SHORT,122672.9,120897.6,0.013671818959199533,2
2025-10-24 04:00:00,2025-10-24 08:00:00,LONG,111013.7,111006.7,-0.0008630552805644709,1
2025-11-03 04:00:00,2025-11-03 12:00:00,LONG,107420.5,105718.8,-0.01664148277097944,2
2025-11-04 04:00:00,2025-11-04 08:00:00,SHORT,104442.9,104530.7,-0.0016406507287714427,1
2025-11-06 12:00:00,2025-11-06 16:00:00,SHORT,101981.6,101335.9,0.005531534315994372,1
2025-11-07 04:00:00,2025-11-07 12:00:00,SHORT,101978.8,100758.0,0.01117111556519593,2
2025-11-08 08:00:00,2025-11-08 20:00:00,LONG,101805.6,102269.3,0.003754759266680783,3
2025-11-10 00:00:00,2025-11-12 08:00:00,SHORT,105990.6,104979.9,0.008735751283604504,14
2025-11-15 20:00:00,2025-11-17 20:00:00,SHORT,95560.3,92169.7,0.03468126156991978,12
2025-11-19 12:00:00,2025-11-19 16:00:00,SHORT,89901.0,88857.7,0.010804987708701827,1
2025-11-23 16:00:00,2025-11-24 12:00:00,SHORT,87276.7,86571.0,0.007285777761991425,5
2025-11-24 12:00:00,2025-11-24 20:00:00,LONG,86571.0,88247.1,0.018560986935578956,2
2025-11-25 00:00:00,2025-11-25 04:00:00,LONG,87775.1,87362.2,-0.005504067554466001,1
2025-11-27 08:00:00,2025-11-29 08:00:00,SHORT,91334.9,90633.7,0.006877240572880652,12
2025-12-01 08:00:00,2025-12-02 16:00:00,SHORT,86100.1,91849.9,-0.06758041024342581,8
2025-12-03 12:00:00,2025-12-05 04:00:00,SHORT,92332.9,92227.5,0.0003415216028089032,10
2025-12-05 12:00:00,2025-12-09 00:00:00,SHORT,90414.0,90364.0,-0.00024698829827239145,21
2025-12-09 20:00:00,2025-12-10 12:00:00,SHORT,92638.4,92021.8,0.005855987150037039,4
2025-12-14 16:00:00,2025-12-17 20:00:00,SHORT,88598.7,86201.6,0.026255701720228303,19
2025-12-18 00:00:00,2025-12-18 04:00:00,SHORT,86575.1,86787.5,-0.0032533613013440836,1
2025-12-18 04:00:00,2025-12-18 12:00:00,LONG,86787.5,88480.8,0.018710874261846498,2
2025-12-22 12:00:00,2025-12-23 04:00:00,SHORT,89688.5,87531.3,0.02325213600405846,4
2025-12-24 08:00:00,2025-12-24 12:00:00,LONG,87162.6,87012.0,-0.0025278052742805494,1
2025-12-29 04:00:00,2025-12-29 12:00:00,SHORT,89583.0,87636.6,0.020927336659857274,2
2026-01-02 12:00:00,2026-01-10 16:00:00,SHORT,89373.1,90591.4,-0.01443161846237837,49
2026-01-13 16:00:00,2026-01-17 08:00:00,SHORT,94179.5,95283.9,-0.012526543462218362,22
2026-01-19 04:00:00,2026-01-27 00:00:00,SHORT,92787.9,88744.6,0.04277572485205494,47
2026-01-27 00:00:00,2026-01-27 12:00:00,LONG,88744.6,88000.1,-0.009189242838437493,3
2026-01-29 00:00:00,2026-01-29 04:00:00,SHORT,88003.2,88310.9,-0.004296463764953969,1
2026-01-29 16:00:00,2026-01-29 20:00:00,SHORT,83979.4,84604.7,-0.008245873630914283,1
2026-01-30 00:00:00,2026-01-30 04:00:00,SHORT,82640.9,82770.1,-0.0023633905245467033,1
2026-01-31 08:00:00,2026-01-31 16:00:00,SHORT,82983.2,77707.9,0.06277069864743712,2
2026-02-11 00:00:00,2026-02-11 08:00:00,LONG,68143.6,67023.0,-0.017244684460462987,2
2026-02-11 12:00:00,2026-02-11 16:00:00,SHORT,66489.3,67547.7,-0.016718350772229426,1
2026-02-12 12:00:00,2026-02-12 16:00:00,LONG,67107.0,65760.7,-0.02086199055240143,1
2026-02-13 04:00:00,2026-02-13 08:00:00,LONG,66183.3,67137.8,0.013622067198220698,1
2026-02-14 04:00:00,2026-02-16 12:00:00,SHORT,69182.2,67505.5,0.023436002902480657,14
2026-02-17 00:00:00,2026-02-17 20:00:00,SHORT,68443.6,67475.9,0.013338648463844853,5
2026-02-19 00:00:00,2026-02-19 08:00:00,SHORT,66950.4,66468.9,0.006391891310582163,2
2026-02-19 16:00:00,2026-02-19 20:00:00,SHORT,67022.9,66974.0,-7.039862494767938e-05,1
